Period,Profit Margin (Quarterly)
2017-12-31,-1.1479
2017-09-30,1.3588
2017-06-30,-0.9568
2017-03-31,-2.0711
2016-12-31,7.2587
2016-09-30,5.7347
2016-06-30,7.0692
2016-03-31,2.4680
2015-12-31,6.4104
2015-09-30,-0.4644
2015-06-30,6.8787
2015-03-31,2.7059
2014-12-31,8.1104
2014-09-30,5.8191
2014-06-30,7.0854
2014-03-31,3.1498
2013-12-31,5.2788
2013-09-30,5.6311
2013-06-30,7.1185
2013-03-31,3.0097
