Period,Profit Margin (Quarterly)
2017-12-31,12.2578
2017-09-30,26.8471
2017-06-30,10.0351
2017-03-31,8.9109
2016-12-31,10.2322
2016-09-30,10.4873
2016-06-30,9.6654
2016-03-31,8.3939
2015-12-31,10.3816
2015-09-30,8.5720
2015-06-30,9.9590
2015-03-31,8.9221
2014-12-31,10.4403
2014-09-30,10.5098
2014-06-30,2.9651
2014-03-31,7.9934
2013-12-31,8.6665
2013-09-30,9.0958
2013-06-30,8.8183
2013-03-31,7.1186
