Period,Profit Margin (Quarterly)
2017-12-31,16.0002
2017-09-30,14.5813
2017-06-30,14.6231
2017-03-31,13.7113
2016-12-31,10.8116
2016-09-30,13.1747
2016-06-30,13.7820
2016-03-31,13.5563
2015-12-31,13.5581
2015-09-30,15.7813
2015-06-30,13.5148
2015-03-31,13.1331
2014-12-31,11.7618
2014-09-30,13.3991
2014-06-30,13.1293
2014-03-31,13.7038
2013-12-31,12.9759
2013-09-30,13.0038
2013-06-30,12.0670
2013-03-31,12.3977
