Period,Profit Margin (Quarterly)
2018-01-31,18.9954
2017-10-31,13.9100
2017-07-31,17.2123
2017-04-30,13.0051
2017-01-31,12.2679
2016-10-31,14.8968
2016-07-31,17.1901
2016-04-30,16.1340
2016-01-31,11.0582
2015-10-31,11.1215
2015-07-31,14.9953
2015-04-30,12.2812
2015-01-31,11.3151
2014-10-31,15.3823
2014-07-31,16.9838
2014-04-30,14.8359
2014-01-31,9.7045
2013-10-31,14.5507
2013-07-31,16.2359
2013-04-30,14.2908
2013-01-31,12.1054
