Period,Profit Margin (Quarterly)
2017-09-30,15.4707
2017-06-30,14.0303
2017-03-31,14.2969
2016-12-31,8.5980
2016-09-30,13.1138
2016-06-30,12.9656
2016-03-31,12.9470
2015-12-31,4.5994
2015-09-30,14.7922
2015-06-30,13.9711
2015-03-31,13.0693
2014-12-31,13.1427
2014-09-30,12.2001
2014-06-30,13.7228
2014-03-31,12.8553
2013-12-31,13.6462
2013-09-30,14.8453
2013-06-30,14.3433
2013-03-31,14.7624
