Period,Profit Margin (Quarterly)
2017-12-31,1.0946
2017-09-30,0.9696
2017-06-30,0.5008
2017-03-31,8.1131
2016-12-31,0.8166
2016-09-30,-0.7565
2016-06-30,-1.4298
2016-03-31,0.8603
2015-12-31,1.0559
2015-09-30,0.8218
2015-06-30,3.8155
2015-03-31,2.9983
2014-12-31,3.5873
2014-09-30,0.8895
2014-06-30,3.4915
2014-03-31,7.8129
2013-12-31,6.1555
2013-09-30,2.5408
2013-06-30,1.8989
2013-03-31,5.4631
