Period,Profit Margin (Quarterly)
2017-12-31,3.4092
2017-09-30,8.0844
2017-06-30,11.9273
2017-03-31,9.1556
2016-12-31,10.3109
2016-09-30,7.3555
2016-06-30,5.9399
2016-03-31,7.2831
2015-12-31,9.9204
2015-09-30,9.0980
2015-06-30,8.6784
2015-03-31,7.9405
2014-12-31,12.5023
2014-09-30,6.6199
2014-06-30,6.7342
2014-03-31,4.9154
2013-12-31,4.4066
2013-09-30,6.4618
2013-06-30,6.5091
2013-03-31,11.0247
