Period,Profit Margin (Quarterly)
2017-12-31,-2.0942
2017-09-30,17.7040
2017-06-30,16.3101
2017-03-31,15.4422
2016-12-31,14.9162
2016-09-30,15.3076
2016-06-30,15.3017
2016-03-31,14.2944
2015-12-31,13.7405
2015-09-30,15.2355
2015-06-30,13.9779
2015-03-31,13.7044
2014-12-31,12.8425
2014-09-30,14.3824
2014-06-30,40.1183
2014-03-31,13.2530
2013-12-31,11.4800
2013-09-30,12.6682
2013-06-30,12.9418
2013-03-31,10.3509
