Period,Gross Profit Margin (Quarterly)
2017-12-31,28.2866
2017-09-30,30.5938
2017-06-30,30.7428
2017-03-31,30.2139
2016-12-31,27.9662
2016-09-30,29.7880
2016-06-30,27.8322
2016-03-31,29.8368
2015-12-31,25.9143
2015-09-30,29.5575
2015-06-30,29.6781
2015-03-31,29.2344
2014-12-31,27.4599
2014-09-30,28.1177
2014-06-30,28.3121
2014-03-31,28.7932
2013-12-31,25.8683
2013-09-30,30.1281
2013-06-30,29.5844
2013-03-31,29.3464
