Period,Gross Profit Margin (Quarterly)
2017-12-31,33.8066
2017-09-30,33.9180
2017-06-30,35.1137
2017-03-31,35.6841
2016-12-31,35.7521
2016-09-30,36.2565
2016-06-30,35.7100
2016-03-31,35.4026
2015-12-31,34.0798
2015-09-30,34.4167
2015-06-30,35.1875
2015-03-31,34.0077
2014-12-31,36.4947
2014-09-30,35.0215
2014-06-30,34.2682
2014-03-31,31.2535
2013-12-31,33.5173
2013-09-30,29.6867
2013-06-30,33.6518
2013-03-31,32.5675
