Period,Gross Profit Margin (Quarterly)
2017-09-30,29.2694
2017-06-30,26.5372
2017-03-31,27.2716
2016-12-31,26.6350
2016-09-30,34.1406
2016-06-30,35.1893
2016-03-31,27.1995
2015-12-31,27.9081
2015-09-30,25.8624
2015-06-30,27.7075
2015-03-31,29.5885
2014-12-31,29.7165
2014-09-30,31.0484
2014-06-30,30.0450
2014-03-31,29.1264
2013-12-31,30.8862
2013-09-30,29.3763
2013-06-30,30.1094
2013-03-31,29.0336
