Period,Gross Profit Margin (Quarterly)
2017-12-31,19.3297
2017-09-30,17.6095
2017-06-30,18.4435
2017-03-31,20.0418
2016-12-31,17.8376
2016-09-30,17.0030
2016-06-30,19.6794
2016-03-31,22.7149
2015-12-31,20.9981
2015-09-30,20.4983
2015-06-30,20.6081
2015-03-31,21.3677
2014-12-31,19.4436
2014-09-30,20.4194
2014-06-30,21.8612
2014-03-31,19.3436
2013-12-31,21.7943
2013-09-30,18.8593
2013-06-30,18.1240
2013-03-31,21.8754
