Period,Gross Profit Margin (Quarterly)
2017-12-31,37.9491
2017-09-30,38.5333
2017-06-30,40.4955
2017-03-31,39.4967
2016-12-31,40.0754
2016-09-30,40.3550
2016-06-30,40.2273
2016-03-31,38.1081
2015-12-31,37.1927
2015-09-30,39.4611
2015-06-30,39.6270
2015-03-31,38.7515
2014-12-31,38.8637
2014-09-30,40.1643
2014-06-30,39.1204
2014-03-31,38.3851
2013-12-31,39.9372
2013-09-30,39.2869
2013-06-30,37.5409
2013-03-31,37.0339
