Period,Gross Profit Margin (Quarterly)
2017-12-31,34.2888
2017-09-30,41.2427
2017-06-30,43.1891
2017-03-31,40.3107
2016-12-31,34.7238
2016-09-30,34.3562
2016-06-30,37.3024
2016-03-31,38.2947
2015-12-31,35.6635
2015-09-30,38.5128
2015-06-30,39.6253
2015-03-31,39.3373
2014-12-31,39.7387
2014-09-30,40.5210
2014-06-30,42.1884
2014-03-31,42.3648
2013-12-31,39.6379
2013-09-30,39.7294
2013-06-30,41.9463
2013-03-31,40.1567
