Period,Gross Profit Margin (Quarterly)
2017-12-31,44.5264
2017-09-30,44.8972
2017-06-30,44.8099
2017-03-31,45.3329
2016-12-31,43.8304
2016-09-30,43.5347
2016-06-30,44.3987
2016-03-31,44.4384
2015-12-31,44.6979
2015-09-30,44.3160
2015-06-30,44.9842
2015-03-31,45.0103
2014-12-31,43.7330
2014-09-30,44.0089
2014-06-30,44.1074
2014-03-31,44.9305
2013-12-31,43.6036
2013-09-30,43.1108
2013-06-30,42.9841
2013-03-31,42.8755
