Period,Gross Profit Margin (Quarterly)
2017-12-31,26.6197
2017-09-30,25.4086
2017-06-30,27.7037
2017-03-31,28.3951
2016-12-31,27.2189
2016-09-30,28.3699
2016-06-30,29.2101
2016-03-31,29.2845
2015-12-31,29.1777
2015-09-30,32.9412
2015-06-30,31.0847
2015-03-31,29.9873
2014-12-31,29.3713
2014-09-30,30.4297
2014-06-30,29.4179
2014-03-31,28.7638
2013-12-31,28.7819
2013-09-30,30.8431
2013-06-30,30.0607
2013-03-31,29.7268
