Period,Gross Profit Margin (Quarterly)
2018-01-31,54.6857
2017-10-31,54.3764
2017-07-31,55.3519
2017-04-30,55.5314
2017-01-31,55.2527
2016-10-31,53.9910
2016-07-31,55.7707
2016-04-30,56.7663
2016-01-31,52.9007
2015-10-31,52.6358
2015-07-31,53.7012
2015-04-30,55.3719
2015-01-31,55.0703
2014-10-31,54.8994
2014-07-31,56.1577
2014-04-30,56.4249
2014-01-31,54.1934
2013-10-31,55.2298
2013-07-31,55.8574
2013-04-30,56.7752
2013-01-31,56.8313
