Period,Gross Profit Margin (Quarterly)
2017-12-31,36.4534
2017-09-30,37.1002
2017-06-30,37.5973
2017-03-31,36.4610
2016-12-31,34.8548
2016-09-30,36.9951
2016-06-30,37.4308
2016-03-31,36.3234
2015-12-31,36.2215
2015-09-30,37.6267
2015-06-30,37.2204
2015-03-31,36.5584
2014-12-31,36.5969
2014-09-30,38.5366
2014-06-30,39.1361
2014-03-31,39.2695
2013-12-31,38.5123
2013-09-30,38.9827
2013-06-30,39.1127
2013-03-31,38.6410
