Period,Gross Profit Margin (Quarterly)
2017-12-31,30.8555
2017-09-30,34.1347
2017-06-30,36.5511
2017-03-31,31.8538
2016-12-31,33.3557
2016-09-30,36.9652
2016-06-30,39.5722
2016-03-31,38.8897
2015-12-31,38.6503
2015-09-30,37.5891
2015-06-30,36.1709
2015-03-31,37.3926
2014-12-31,31.4865
2014-09-30,37.4608
2014-06-30,40.1129
2014-03-31,41.3862
2013-12-31,39.5851
2013-09-30,37.9347
2013-06-30,38.5814
2013-03-31,39.2087
